Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Altona,4,h,1030000,S,Barlow,2017-02-25 00:00:00,13.8,3018,4,1,0,797,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301
Altona,3,u,605000,S,Barlow,2017-02-25 00:00:00,13.8,3018,3,1,2,181,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301
Altona,3,h,753000,S,Barlow,2016-06-27 00:00:00,13.8,3018,3,2,2,529,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301
Altona,2,h,857000,SP,hockingstuart,2016-11-27 00:00:00,13.8,3018,2,2,1,675,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301
Altona,3,h,1500000,S,Barlow,2016-05-28 00:00:00,13.8,3018,3,1,1,929,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301
Altona,3,u,730000,SP,Barlow,2016-05-28 00:00:00,13.8,3018,3,2,1,70,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301
Altona,3,h,900000,S,Sweeney,2016-05-28 00:00:00,13.8,3018,3,1,4,697,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301
Altona,3,h,740000,S,Greg,2016-08-28 00:00:00,13.8,3018,3,1,2,604,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301
Altona,4,h,931000,S,Sweeney,2016-08-28 00:00:00,13.8,3018,4,2,3,532,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301
Altona,2,h,535600,SP,Compton,2016-07-30 00:00:00,13.8,3018,2,1,1,154,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301
Altona North,5,h,1085000,S,FN,2016-09-03 00:00:00,11.1,3025,5,3,6,592,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132
Altona North,3,h,781000,S,Jas,2016-09-03 00:00:00,11.1,3025,3,1,2,533,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132
Altona North,3,h,750000,SP,Jas,2017-03-04 00:00:00,11.1,3025,3,1,3,554,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132
Altona North,2,t,421000,S,hockingstuart,2017-03-04 00:00:00,11.1,3025,2,1,1,77,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132
Altona North,3,h,1405000,S,Sweeney,2017-03-04 00:00:00,11.1,3025,3,1,3,655,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,5132
Altona North,3,h,683000,S,FN,2016-06-04 00:00:00,11.1,3025,3,1,2,534,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132
Altona North,3,h,623000,S,Sweeney,2016-06-04 00:00:00,11.1,3025,3,1,3,540,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132
Altona North,3,h,720000,VB,Greg,2016-08-06 00:00:00,11.1,3025,3,2,1,0,Hobsons Bay,-37.8379,144.8583,Western Metropolitan,5132
Altona North,3,h,588000,S,Williams,2016-05-07 00:00:00,11.1,3025,3,1,1,328,Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132
Altona North,3,h,710000,PI,Village,2016-11-07 00:00:00,11.1,3025,3,1,3,540,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132
Altona North,4,h,875000,SP,Jas,2016-10-08 00:00:00,11.1,3025,3,1,4,559,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132
Altona North,3,h,700000,VB,Jas,2016-12-10 00:00:00,11.1,3025,3,1,3,554,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132
Altona North,2,t,640000,S,Williams,2017-03-11 00:00:00,11.1,3025,2,1,1,252,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,5132
Altona North,4,h,650000,SP,Williams,2016-06-12 00:00:00,11.1,3025,4,1,4,558,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,5132
Altona North,3,h,675000,S,hockingstuart,2016-05-14 00:00:00,11.1,3025,3,2,2,171,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132
Altona North,3,h,708000,S,Greg,2016-10-15 00:00:00,11.1,3025,3,1,2,585,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132
Altona North,4,h,965000,SP,Gunn&Co,2016-10-15 00:00:00,11.1,3025,4,1,4,851,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,5132
Altona North,3,h,680000,S,Sweeney,2016-11-19 00:00:00,11.1,3025,3,1,3,551,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,5132
Altona North,3,h,770000,SP,hockingstuart,2016-11-19 00:00:00,11.1,3025,3,1,3,602,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,5132
Altona North,3,h,923000,S,Greg,2016-05-22 00:00:00,11.1,3025,3,1,2,740,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,5132
Altona North,4,h,693000,SP,Raine&Horne,2016-05-22 00:00:00,11.1,3025,4,2,4,315,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132
Altona North,3,h,620000,SP,Hunter,2016-08-22 00:00:00,11.1,3025,5,2,2,276,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132
Altona North,3,h,728500,S,Jas,2016-08-22 00:00:00,11.1,3025,3,1,1,531,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132
Altona North,3,h,931000,S,hockingstuart,2016-08-22 00:00:00,11.1,3025,3,2,1,590,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,5132
Altona North,3,h,988000,S,Sweeney,2016-08-22 00:00:00,11.1,3025,3,1,4,715,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,5132
Altona North,3,h,590000,S,Village,2016-04-23 00:00:00,11.1,3025,3,1,2,561,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,5132
Altona North,2,h,610000,S,RT,2016-09-24 00:00:00,11.1,3025,2,1,2,691,Hobsons Bay,-37.834,144.8553,Western Metropolitan,5132
Altona North,3,h,815000,S,hockingstuart,2017-02-25 00:00:00,11.1,3025,3,2,3,555,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,5132
Altona North,4,h,970000,S,Greg,2017-02-25 00:00:00,11.1,3025,4,1,2,708,Hobsons Bay,-37.833,144.8494,Western Metropolitan,5132
Altona North,4,h,760000,S,Hunter,2016-06-27 00:00:00,11.1,3025,4,1,3,668,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,5132
Altona North,4,t,847500,S,RT,2016-06-27 00:00:00,11.1,3025,4,3,1,252,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,5132
Altona North,4,h,1200000,SP,RT,2016-11-27 00:00:00,11.1,3025,4,1,4,633,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,5132
Altona North,3,h,700000,SP,Hunter,2016-11-27 00:00:00,11.1,3025,3,1,1,557,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,5132
Altona North,3,h,625000,PI,Hunter,2016-05-28 00:00:00,11.1,3025,3,1,1,536,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,5132
Altona North,2,u,292000,S,Jas,2016-08-28 00:00:00,11.1,3025,2,1,1,153,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,5132
Armadale,2,u,599000,S,Jellis,2016-09-03 00:00:00,6.3,3143,2,1,1,0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836
Armadale,2,u,550000,VB,Noel,2016-12-03 00:00:00,6.3,3143,2,1,0,861,Stonnington,-37.8539,145.0284,Southern Metropolitan,4836
Armadale,3,u,995000,S,Marshall,2016-12-03 00:00:00,6.3,3143,3,2,2,0,Stonnington,-37.8552,145.016,Southern Metropolitan,4836
Armadale,3,t,1205000,S,Jellis,2016-12-03 00:00:00,6.3,3143,3,2,2,101,Stonnington,-37.854,145.0135,Southern Metropolitan,4836
Armadale,3,h,1939000,S,Jellis,2016-12-03 00:00:00,6.3,3143,3,2,2,296,Stonnington,-37.8614,145.0274,Southern Metropolitan,4836
Armadale,1,u,421500,S,Biggin,2016-12-03 00:00:00,6.3,3143,1,1,0,0,Stonnington,-37.853,145.0167,Southern Metropolitan,4836
Armadale,3,h,1870000,S,Hodges,2017-03-04 00:00:00,6.3,3143,3,1,1,217,Stonnington,-37.8592,145.0182,Southern Metropolitan,4836
Armadale,2,u,678000,S,hockingstuart,2017-03-04 00:00:00,6.3,3143,2,1,2,0,Stonnington,-37.8538,145.0127,Southern Metropolitan,4836
Armadale,3,t,1918000,SP,Jellis,2017-03-04 00:00:00,6.3,3143,3,2,2,0,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836
Armadale,2,u,660000,SP,hockingstuart,2017-03-04 00:00:00,6.3,3143,2,1,1,0,Stonnington,-37.8619,145.0257,Southern Metropolitan,4836
Armadale,3,h,2050000,S,Marshall,2017-03-04 00:00:00,6.3,3143,3,2,1,205,Stonnington,-37.8574,145.0281,Southern Metropolitan,4836
Armadale,2,u,700000,VB,Jellis,2016-06-04 00:00:00,6.3,3143,2,1,2,0,Stonnington,-37.8552,145.016,Southern Metropolitan,4836
Armadale,2,u,3625000,S,Jellis,2016-06-04 00:00:00,6.3,3143,3,2,2,0,Stonnington,-37.8555,145.0291,Southern Metropolitan,4836
Armadale,4,h,3000000,VB,Jellis,2016-06-04 00:00:00,6.3,3143,4,2,2,1581,Stonnington,-37.858,145.0111,Southern Metropolitan,4836
Armadale,5,h,1525000,PI,Jellis,2016-05-07 00:00:00,6.3,3143,8,2,2,693,Stonnington,-37.8638,145.0229,Southern Metropolitan,4836
Armadale,3,u,735000,PI,Marshall,2016-05-07 00:00:00,6.3,3143,3,2,1,2113,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836
Armadale,2,u,825000,S,Jellis,2016-05-07 00:00:00,6.3,3143,2,1,1,0,Stonnington,-37.8528,145.0268,Southern Metropolitan,4836
Armadale,3,t,1586000,S,RT,2016-05-07 00:00:00,6.3,3143,2,2,2,246,Stonnington,-37.8566,145.0116,Southern Metropolitan,4836
Armadale,2,u,645000,S,Marshall,2016-10-08 00:00:00,6.3,3143,3,1,1,0,Stonnington,-37.8596,145.0198,Southern Metropolitan,4836
Armadale,1,h,1435000,SP,Jellis,2016-10-08 00:00:00,6.3,3143,2,2,1,144,Stonnington,-37.8564,145.0228,Southern Metropolitan,4836
Armadale,1,u,280000,PI,hockingstuart,2016-09-10 00:00:00,6.3,3143,1,1,1,0,Stonnington,-37.8619,145.0185,Southern Metropolitan,4836
Armadale,1,u,400000,PI,hockingstuart,2016-12-10 00:00:00,6.3,3143,1,1,1,0,Stonnington,-37.8605,145.0185,Southern Metropolitan,4836
Armadale,2,h,1780000,S,Marshall,2016-12-10 00:00:00,6.3,3143,2,2,2,0,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836
Armadale,2,u,592500,S,hockingstuart,2016-12-10 00:00:00,6.3,3143,2,1,1,0,Stonnington,-37.8574,145.0174,Southern Metropolitan,4836
Armadale,2,h,1210000,S,Marshall,2016-11-12 00:00:00,6.3,3143,2,1,0,249,Stonnington,-37.8543,145.016,Southern Metropolitan,4836
Armadale,4,h,2801000,S,Marshall,2016-11-12 00:00:00,6.3,3143,4,2,2,624,Stonnington,-37.8536,145.0173,Southern Metropolitan,4836
Armadale,1,u,390000,S,Jellis,2016-05-14 00:00:00,6.3,3143,1,1,0,881,Stonnington,-37.8614,145.0222,Southern Metropolitan,4836
Armadale,3,h,1800000,PI,RT,2016-10-15 00:00:00,6.3,3143,3,2,2,405,Stonnington,-37.8545,145.0145,Southern Metropolitan,4836
Armadale,4,h,2200000,PI,Jellis,2016-10-15 00:00:00,6.3,3143,4,1,2,495,Stonnington,-37.8613,145.0264,Southern Metropolitan,4836
Armadale,1,u,324000,S,Jellis,2016-04-16 00:00:00,6.3,3143,1,1,1,0,Stonnington,-37.8537,145.0114,Southern Metropolitan,4836
Armadale,6,h,5525000,S,Marshall,2016-09-17 00:00:00,6.3,3143,5,3,4,1491,Stonnington,-37.8602,145.013,Southern Metropolitan,4836
Armadale,2,h,1125000,S,RT,2016-09-17 00:00:00,6.3,3143,3,1,2,169,Stonnington,-37.851,145.0161,Southern Metropolitan,4836
Armadale,3,h,2250000,S,Marshall,2016-09-17 00:00:00,6.3,3143,3,3,1,301,Stonnington,-37.8511,145.0167,Southern Metropolitan,4836
Armadale,3,h,2360000,S,hockingstuart,2017-03-18 00:00:00,6.3,3143,3,2,0,336,Stonnington,-37.8558,145.015,Southern Metropolitan,4836
Armadale,2,h,1900000,VB,Jellis,2017-03-18 00:00:00,6.3,3143,2,2,0,207,Stonnington,-37.8571,145.0224,Southern Metropolitan,4836
Armadale,1,u,440000,SP,Jellis,2017-03-18 00:00:00,6.3,3143,1,1,1,0,Stonnington,-37.8531,145.0115,Southern Metropolitan,4836
Armadale,2,u,490000,PI,Ray,2016-06-18 00:00:00,6.3,3143,2,1,1,0,Stonnington,-37.8646,145.0247,Southern Metropolitan,4836
Armadale,3,h,2365000,S,Marshall,2016-06-18 00:00:00,6.3,3143,3,2,1,316,Stonnington,-37.8521,145.019,Southern Metropolitan,4836
Armadale,3,h,1300000,VB,Jellis,2016-06-18 00:00:00,6.3,3143,2,1,2,212,Stonnington,-37.8542,145.0149,Southern Metropolitan,4836
Armadale,3,u,732000,S,Gary,2016-06-18 00:00:00,6.3,3143,3,2,2,0,Stonnington,-37.8597,145.0104,Southern Metropolitan,4836
Armadale,2,u,704000,SP,Greg,2016-11-19 00:00:00,6.3,3143,2,1,1,0,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836
Armadale,2,u,620000,VB,Marshall,2016-11-19 00:00:00,6.3,3143,3,1,1,0,Stonnington,-37.8596,145.0198,Southern Metropolitan,4836
Armadale,3,h,1900000,S,Marshall,2016-05-22 00:00:00,6.3,3143,3,1,2,328,Stonnington,-37.8559,145.0158,Southern Metropolitan,4836
Armadale,1,u,315000,SP,Fletchers,2016-08-22 00:00:00,6.3,3143,1,1,1,0,Stonnington,-37.8575,145.0174,Southern Metropolitan,4836
Armadale,1,u,450000,PI,hockingstuart,2016-09-24 00:00:00,6.3,3143,1,1,1,0,Stonnington,-37.8509,145.0203,Southern Metropolitan,4836
Armadale,2,u,710000,S,Jellis,2017-02-25 00:00:00,6.3,3143,2,1,1,2471,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836
Armadale,2,u,872000,S,Jellis,2017-02-25 00:00:00,6.3,3143,2,1,1,1194,Stonnington,-37.8604,145.0147,Southern Metropolitan,4836
Armadale,2,u,598000,S,hockingstuart,2017-02-25 00:00:00,6.3,3143,2,1,1,0,Stonnington,-37.8593,145.0156,Southern Metropolitan,4836
Armadale,3,h,1285000,S,Marshall,2017-02-25 00:00:00,6.3,3143,3,1,2,186,Stonnington,-37.8554,145.0173,Southern Metropolitan,4836
Armadale,4,h,3660000,S,Jellis,2017-02-25 00:00:00,6.3,3143,4,3,2,421,Stonnington,-37.8593,145.0275,Southern Metropolitan,4836
Armadale,2,u,520000,S,hockingstuart,2016-06-27 00:00:00,6.3,3143,1,1,1,0,Stonnington,-37.8618,145.0183,Southern Metropolitan,4836
Armadale,4,h,3625000,S,Jellis,2016-11-27 00:00:00,6.3,3143,4,1,2,709,Stonnington,-37.8574,145.016,Southern Metropolitan,4836
Armadale,4,h,4200000,VB,Kay,2016-11-27 00:00:00,6.3,3143,4,3,3,563,Stonnington,-37.8582,145.0138,Southern Metropolitan,4836
Armadale,3,t,1101000,S,Jellis,2016-11-27 00:00:00,6.3,3143,3,1,2,103,Stonnington,-37.8542,145.0135,Southern Metropolitan,4836
Armadale,3,h,3512500,S,Marshall,2016-11-27 00:00:00,6.3,3143,3,2,2,617,Stonnington,-37.8557,145.0264,Southern Metropolitan,4836
Armadale,4,h,2000000,PI,Marshall,2016-05-28 00:00:00,6.3,3143,4,3,4,544,Stonnington,-37.8611,145.0195,Southern Metropolitan,4836
Armadale,3,u,869000,S,Jellis,2016-05-28 00:00:00,6.3,3143,2,1,1,0,Stonnington,-37.853,145.0264,Southern Metropolitan,4836
Armadale,5,h,2810000,S,Marshall,2016-08-28 00:00:00,6.3,3143,5,2,2,617,Stonnington,-37.8611,145.0271,Southern Metropolitan,4836
Armadale,2,u,565000,S,Ray,2016-08-28 00:00:00,6.3,3143,3,1,1,0,Stonnington,-37.8573,145.0112,Southern Metropolitan,4836
Armadale,1,u,567000,S,hockingstuart,2016-08-28 00:00:00,6.3,3143,1,1,1,0,Stonnington,-37.8549,145.0113,Southern Metropolitan,4836
Armadale,2,u,546000,SP,hockingstuart,2016-07-30 00:00:00,6.3,3143,2,0,0,0,Stonnington,-37.8568,145.0161,Southern Metropolitan,4836
Armadale,2,u,471500,S,Ray,2016-07-30 00:00:00,6.3,3143,2,1,1,0,Stonnington,-37.8503,145.0185,Southern Metropolitan,4836
Ascot Vale,2,u,455000,S,Nelson,2016-09-03 00:00:00,5.9,3032,3,1,2,0,Moonee Valley,-37.7756,144.9165,Western Metropolitan,6567
Ascot Vale,3,h,940000,S,Nelson,2016-12-03 00:00:00,5.9,3032,3,1,2,298,Moonee Valley,-37.7777,144.9195,Western Metropolitan,6567
Ascot Vale,2,u,467000,SP,Brad,2016-12-03 00:00:00,5.9,3032,2,1,1,0,Moonee Valley,-37.7761,144.9201,Western Metropolitan,6567
Ascot Vale,3,h,1380000,SP,Nelson,2017-03-04 00:00:00,5.9,3032,3,2,2,277,Moonee Valley,-37.7777,144.9221,Western Metropolitan,6567
Ascot Vale,2,u,490000,VB,Jellis,2017-03-04 00:00:00,5.9,3032,2,1,1,423,Moonee Valley,-37.7736,144.9015,Western Metropolitan,6567
Ascot Vale,4,h,1850000,S,Brad,2017-03-04 00:00:00,5.9,3032,4,3,1,478,Moonee Valley,-37.7729,144.9179,Western Metropolitan,6567
Ascot Vale,3,h,1284000,S,Woodards,2017-03-04 00:00:00,5.9,3032,3,1,2,623,Moonee Valley,-37.7758,144.9089,Western Metropolitan,6567
Ascot Vale,3,h,971000,SP,Nelson,2016-06-04 00:00:00,5.9,3032,3,2,2,285,Moonee Valley,-37.775,144.9091,Western Metropolitan,6567
Ascot Vale,2,h,710000,PI,Nelson,2016-06-04 00:00:00,5.9,3032,2,1,1,214,Moonee Valley,-37.7776,144.9142,Western Metropolitan,6567
Ascot Vale,6,h,2425000,PI,Brad,2016-06-04 00:00:00,5.9,3032,6,3,2,1014,Moonee Valley,-37.7721,144.9184,Western Metropolitan,6567
Ascot Vale,2,h,750000,SP,Maddison,2016-06-04 00:00:00,5.9,3032,2,1,1,226,Moonee Valley,-37.7745,144.9093,Western Metropolitan,6567
Ascot Vale,2,h,1053000,S,Nelson,2016-08-06 00:00:00,5.9,3032,2,1,1,269,Moonee Valley,-37.7748,144.929,Western Metropolitan,6567
Ascot Vale,3,h,1377000,S,Nelson,2016-08-06 00:00:00,5.9,3032,3,1,1,417,Moonee Valley,-37.7756,144.9208,Western Metropolitan,6567
Ascot Vale,3,h,970000,S,Brad,2016-05-07 00:00:00,5.9,3032,3,1,2,350,Moonee Valley,-37.7759,144.91,Western Metropolitan,6567
Ascot Vale,2,h,940000,S,Nelson,2016-05-07 00:00:00,5.9,3032,2,1,1,330,Moonee Valley,-37.773,144.9049,Western Metropolitan,6567
Ascot Vale,2,h,751000,PI,Nelson,2016-05-07 00:00:00,5.9,3032,2,1,1,118,Moonee Valley,-37.7807,144.9288,Western Metropolitan,6567
Ascot Vale,2,h,950000,SP,Raine,2016-05-07 00:00:00,5.9,3032,2,1,1,173,Moonee Valley,-37.7731,144.9206,Western Metropolitan,6567
Ascot Vale,2,u,685000,S,Brad,2016-11-07 00:00:00,5.9,3032,2,1,2,228,Moonee Valley,-37.7718,144.9066,Western Metropolitan,6567
Ascot Vale,3,h,1230000,S,Nelson,2016-10-08 00:00:00,5.9,3032,4,1,2,594,Moonee Valley,-37.7819,144.9064,Western Metropolitan,6567
Ascot Vale,2,h,636500,S,Jellis,2016-10-08 00:00:00,5.9,3032,2,1,1,0,Moonee Valley,-37.7738,144.9345,Western Metropolitan,6567
Ascot Vale,3,h,910000,S,Raine,2016-10-08 00:00:00,5.9,3032,3,1,0,317,Moonee Valley,-37.7746,144.9112,Western Metropolitan,6567
Ascot Vale,2,h,770000,PI,Nelson,2016-09-10 00:00:00,5.9,3032,2,1,1,226,Moonee Valley,-37.7774,144.9186,Western Metropolitan,6567
Ascot Vale,3,h,960000,S,Walshe,2016-12-10 00:00:00,5.9,3032,3,2,2,229,Moonee Valley,-37.7778,144.9065,Western Metropolitan,6567
Ascot Vale,4,h,890000,SP,Raine,2016-12-10 00:00:00,5.9,3032,4,1,1,300,Moonee Valley,-37.7766,144.9143,Western Metropolitan,6567
Ascot Vale,2,h,965000,S,Nelson,2016-12-10 00:00:00,5.9,3032,2,1,1,170,Moonee Valley,-37.7732,144.9206,Western Metropolitan,6567
Ascot Vale,3,h,1440000,S,Nelson,2017-02-11 00:00:00,5.9,3032,3,1,1,487,Moonee Valley,-37.7725,144.9146,Western Metropolitan,6567
Ascot Vale,2,h,955000,S,Woodards,2017-03-11 00:00:00,5.9,3032,2,1,0,255,Moonee Valley,-37.7825,144.9208,Western Metropolitan,6567
Ascot Vale,2,u,450000,VB,Nelson,2016-11-12 00:00:00,5.9,3032,2,1,1,0,Moonee Valley,-37.7731,144.9074,Western Metropolitan,6567
Ascot Vale,3,h,801000,S,Jellis,2016-11-12 00:00:00,5.9,3032,3,1,2,431,Moonee Valley,-37.781,144.9207,Western Metropolitan,6567
Ascot Vale,3,h,1000000,PI,Brad,2016-11-12 00:00:00,5.9,3032,3,2,2,440,Moonee Valley,-37.7746,144.9031,Western Metropolitan,6567
Ascot Vale,3,h,1435000,S,Nelson,2016-11-12 00:00:00,5.9,3032,3,2,2,532,Moonee Valley,-37.7737,144.904,Western Metropolitan,6567
Ascot Vale,1,u,390000,S,Alexkarbon,2016-11-12 00:00:00,5.9,3032,1,1,1,0,Moonee Valley,-37.7723,144.9094,Western Metropolitan,6567
Ascot Vale,3,h,1425000,PI,Jellis,2016-08-13 00:00:00,5.9,3032,3,2,2,495,Moonee Valley,-37.7821,144.9055,Western Metropolitan,6567
Ascot Vale,4,h,1340000,S,Nelson,2016-05-14 00:00:00,5.9,3032,3,2,2,683,Moonee Valley,-37.775,144.932,Western Metropolitan,6567
Ascot Vale,3,h,955000,S,Brad,2016-05-14 00:00:00,5.9,3032,3,1,1,263,Moonee Valley,-37.7753,144.9116,Western Metropolitan,6567
Ascot Vale,4,h,1100000,VB,Nelson,2016-10-15 00:00:00,5.9,3032,4,2,5,559,Moonee Valley,-37.7791,144.9136,Western Metropolitan,6567
Ascot Vale,3,h,1255000,S,Nelson,2016-10-15 00:00:00,5.9,3032,3,2,2,308,Moonee Valley,-37.7759,144.9338,Western Metropolitan,6567
Ascot Vale,2,u,432000,S,Biggin,2016-10-15 00:00:00,5.9,3032,2,1,1,0,Moonee Valley,-37.773,144.9303,Western Metropolitan,6567
Ascot Vale,4,h,1640000,S,Raine,2016-04-16 00:00:00,5.9,3032,4,3,2,562,Moonee Valley,-37.782,144.903,Western Metropolitan,6567
Ascot Vale,6,h,1430000,S,Nelson,2016-04-16 00:00:00,5.9,3032,4,2,1,461,Moonee Valley,-37.78,144.9295,Western Metropolitan,6567
Ascot Vale,2,u,610000,SP,Brad,2016-04-16 00:00:00,5.9,3032,2,1,1,301,Moonee Valley,-37.7791,144.914,Western Metropolitan,6567
Ascot Vale,3,h,940000,S,Nelson,2016-04-16 00:00:00,5.9,3032,3,3,1,491,Moonee Valley,-37.7727,144.9136,Western Metropolitan,6567
Ascot Vale,3,h,890000,SP,Brad,2016-07-16 00:00:00,5.9,3032,3,1,1,242,Moonee Valley,-37.7765,144.9114,Western Metropolitan,6567
Ascot Vale,3,h,1180000,SP,Brad,2016-09-17 00:00:00,5.9,3032,3,2,2,617,Moonee Valley,-37.7742,144.906,Western Metropolitan,6567
Ascot Vale,4,h,1480000,S,Raine,2016-09-17 00:00:00,5.9,3032,4,2,2,597,Moonee Valley,-37.7757,144.9088,Western Metropolitan,6567
Ascot Vale,2,h,1150000,S,Brad,2017-03-18 00:00:00,5.9,3032,2,1,1,387,Moonee Valley,-37.7734,144.9191,Western Metropolitan,6567
Ascot Vale,3,h,1350000,S,Brad,2017-03-18 00:00:00,5.9,3032,3,1,3,575,Moonee Valley,-37.7828,144.9049,Western Metropolitan,6567
Ascot Vale,5,h,1905000,S,Nelson,2017-03-18 00:00:00,5.9,3032,5,2,2,521,Moonee Valley,-37.7778,144.9261,Western Metropolitan,6567
Ascot Vale,2,t,865000,SP,Nelson,2017-03-18 00:00:00,5.9,3032,2,2,1,146,Moonee Valley,-37.7713,144.9038,Western Metropolitan,6567
Ascot Vale,2,t,705000,S,Brad,2016-06-18 00:00:00,5.9,3032,2,2,1,113,Moonee Valley,-37.7712,144.9088,Western Metropolitan,6567
Ascot Vale,2,u,442000,S,Alexkarbon,2016-06-18 00:00:00,5.9,3032,2,1,1,0,Moonee Valley,-37.7733,144.9219,Western Metropolitan,6567
Ascot Vale,2,u,540000,S,Jellis,2016-11-19 00:00:00,5.9,3032,2,2,1,0,Moonee Valley,-37.7786,144.9141,Western Metropolitan,6567
Ascot Vale,3,h,1037500,S,Alexkarbon,2016-11-19 00:00:00,5.9,3032,3,1,2,506,Moonee Valley,-37.7779,144.9133,Western Metropolitan,6567
Ascot Vale,3,t,1050000,S,Jellis,2016-11-19 00:00:00,5.9,3032,3,2,2,318,Moonee Valley,-37.7744,144.9035,Western Metropolitan,6567
Ascot Vale,2,u,440000,S,McDonald,2016-11-19 00:00:00,5.9,3032,2,1,1,0,Moonee Valley,-37.7749,144.9137,Western Metropolitan,6567
Ascot Vale,2,h,1010000,S,Brad,2016-11-19 00:00:00,5.9,3032,2,1,1,325,Moonee Valley,-37.7722,144.9117,Western Metropolitan,6567
Ascot Vale,4,h,1430000,S,Nelson,2016-05-22 00:00:00,5.9,3032,4,2,0,418,Moonee Valley,-37.7766,144.9187,Western Metropolitan,6567
Ascot Vale,2,u,570000,VB,Nelson,2016-05-22 00:00:00,5.9,3032,2,1,1,0,Moonee Valley,-37.7779,144.9137,Western Metropolitan,6567
Ascot Vale,2,u,690000,S,Brad,2016-05-22 00:00:00,5.9,3032,2,1,1,0,Moonee Valley,-37.7728,144.9169,Western Metropolitan,6567
Ascot Vale,3,h,1291000,S,Brad,2016-04-23 00:00:00,5.9,3032,3,1,2,414,Moonee Valley,-37.7766,144.9185,Western Metropolitan,6567
Ascot Vale,3,h,1130000,S,Nelson,2016-04-23 00:00:00,5.9,3032,3,2,1,272,Moonee Valley,-37.7774,144.928,Western Metropolitan,6567
Ascot Vale,3,h,1135000,S,Brad,2016-09-24 00:00:00,5.9,3032,3,1,1,296,Moonee Valley,-37.777,144.9176,Western Metropolitan,6567
Ascot Vale,4,h,950000,PI,Nelson,2016-09-24 00:00:00,5.9,3032,4,2,1,298,Moonee Valley,-37.7778,144.9131,Western Metropolitan,6567
Ascot Vale,3,u,790000,PI,Weda,2016-09-24 00:00:00,5.9,3032,3,2,1,0,Moonee Valley,-37.7722,144.9163,Western Metropolitan,6567
Ascot Vale,2,u,390000,PI,Jellis,2017-02-25 00:00:00,5.9,3032,2,1,1,1957,Moonee Valley,-37.7731,144.9074,Western Metropolitan,6567
Ascot Vale,4,h,1345000,S,Jellis,2017-02-25 00:00:00,5.9,3032,4,1,1,552,Moonee Valley,-37.7769,144.9138,Western Metropolitan,6567
Ascot Vale,3,h,1381500,S,Barry,2017-02-25 00:00:00,5.9,3032,3,2,2,416,Moonee Valley,-37.7727,144.9055,Western Metropolitan,6567
